serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents
0,0.074907382,37,0,0.097892799,9775.0,7,0,0,0,2.0
0,0.023855819,42,0,765.0,6618.469463935708,8,0,1,0,1.0
0,0.463492009,82,0,0.19462443,4166.0,6,0,0,0,1.0
0,0.118777624,49,0,0.53106699,7000.0,10,0,1,0,0.0
0,0.446125516,62,0,0.141528239,13544.0,10,0,1,0,0.0
0,0.153876319,64,0,8495.0,4474.289829909462,6,0,0,0,0.0
0,0.9999999,66,0,1994.0,5086.221629598182,1,0,1,0,0.0
0,0.018495857,69,0,15.0,4958.8582471652835,5,0,0,0,1.0
0,0.8441246999999998,26,0,2355.0,6002.941119544674,8,0,1,0,0.0
0,0.6999005909999999,45,1,0.355674029,6564.0,13,0,1,0,1.0
0,0.0,51,0,0.3911522120000001,4000.0,6,0,2,0,0.0
0,0.05753804200000001,38,0,0.294856127,9000.0,12,0,1,0,4.0
0,0.30226905800000003,50,0,2.8400639739999995,2500.0,8,0,1,0,3.0
0,0.000749813,24,0,0.0,3724.0,2,0,0,0,0.0
0,0.0,28,2,82.0,4081.410048503823,3,1,0,2,0.0
0,0.32310558300000003,35,1,0.107054184,6846.0,4,0,0,0,0.0
0,0.5137361979999999,65,1,0.366731308,4640.0,12,0,0,0,0.0
0,0.5404324460000001,44,0,2.326673327,1000.0,6,0,1,0,0.0
0,0.031484371000000004,63,0,0.413422209,6600.0,10,0,2,0,0.0
0,0.03079846,74,0,18.0,4343.329902774249,5,0,0,0,0.0
0,0.07610040499999998,63,0,0.457631649,3740.0,9,0,1,0,1.0
0,0.9999999,23,0,15.0,0.0,1,0,0,0,0.0
0,0.07574504900000001,32,0,0.24744558,2250.0,6,0,0,0,0.0
0,0.950874132,65,0,0.545375218,4583.0,10,0,1,0,0.0
1,0.010145264,56,0,2.597280544,5000.0,28,0,15,0,0.0
0,0.24491515100000005,39,0,2125.0,9640.097296623415,12,1,2,0,3.0
1,0.5070517760000001,49,1,0.429415508,11000.0,11,0,2,0,1.0
0,0.35486843,45,0,3327.0,7531.592409179885,10,0,2,0,0.0
0,0.397911575,32,1,0.338613347,3850.0,4,0,1,0,0.0
0,0.692869134,34,0,0.374628964,6400.0,10,0,1,0,1.0
0,0.566956486,47,0,0.351292829,7850.0,15,0,1,0,2.0
1,0.9999999,31,98,0.0,2573.0,0,98,0,98,3.0
0,0.0,29,0,0.515296941,1666.0,2,0,1,0,0.0
0,0.524745876,34,1,0.360428646,3825.0,4,0,1,0,2.0
0,0.07927722599999999,56,0,0.431220771,6200.0,11,0,2,0,2.0
0,0.197493218,58,0,3266.0,7531.592409179885,10,0,2,0,0.0
0,0.4037935,59,0,1710.0,9116.25758808256,8,0,2,0,3.0
0,0.0,68,0,1313.0,6133.901046679886,9,0,1,0,0.0
0,0.062687496,67,0,0.33787289200000004,10793.0,11,0,2,0,0.0
0,0.226938653,73,0,1809.0,5610.061338139034,5,0,1,0,0.0
0,0.107913105,79,0,41.0,4474.289829909462,6,0,0,0,0.0
0,0.298696481,62,0,0.412926966,12500.0,11,0,2,0,0.0
0,0.012026621,81,0,0.276719782,5145.0,6,0,2,0,0.0
0,0.13189193400000002,34,0,0.570674813,3600.0,13,0,2,0,0.0
0,0.109422319,78,0,0.611138986,1992.0,4,0,1,0,0.0
0,0.05276480099999999,56,0,0.041040228,2460.0,9,0,0,0,1.0
0,0.013699658,64,0,0.00159984,10000.0,3,0,0,0,1.0
0,0.530319965,64,0,0.432994798,4036.0,11,0,1,0,1.0
0,0.008190065,45,0,0.001428367,7000.0,4,0,0,0,2.0
0,0.123224705,65,0,0.426769685,8800.0,14,0,2,0,0.0
0,0.197750148,30,0,0.031799042,6886.0,7,0,0,0,0.0
1,0.398956346,52,0,0.321293746,9800.0,10,0,1,0,0.0
0,0.094273689,43,0,3349.0,8897.20556979948,16,0,1,0,3.0
0,0.254568043,58,0,0.377831108,6666.0,7,0,2,0,1.0
0,0.013217161000000002,62,0,0.064533721,5500.0,7,0,1,0,0.0
0,0.619388696,53,2,0.743605484,4886.0,11,0,2,2,0.0
1,0.540899301,37,1,1068.0,5129.089465585527,11,0,0,0,0.0
0,0.337966769,40,1,0.228832952,17916.0,7,0,2,0,4.0
0,0.003247771,53,0,12.0,4605.249757044675,7,0,0,0,0.0
0,0.046436236,43,0,0.672887768,3964.0,6,0,2,0,2.0
0,0.012998951000000002,48,0,349.0,1.0,14,0,0,0,2.0
0,0.131697165,57,0,2466.0,5871.98119240946,7,0,1,0,0.0
0,0.051392104,68,0,0.377324535,5000.0,9,0,3,0,1.0
0,0.03967061,51,0,0.258563728,5750.0,7,0,1,0,1.0
0,0.9999999,22,0,0.0,1440.0,0,0,0,0,0.0
0,0.437093818,50,0,1663.0,4736.209684179888,8,0,0,0,0.0
0,0.0,87,0,0.0,3819.490194233397,1,0,0,0,0.0
0,0.300170398,68,0,0.320679321,1000.0,6,0,0,0,1.0
0,0.123925621,54,1,0.025595905,6250.0,10,0,0,0,0.0
0,0.026583815,58,0,0.007398519999999999,5000.0,6,0,0,0,0.0
0,0.304303797,41,0,0.311334133,9166.0,10,0,2,0,2.0
0,0.524186492,56,0,2100.0,5871.98119240946,7,0,1,0,0.0
1,0.9999999,30,98,0.0,3688.5302670981837,0,98,0,98,0.0
0,0.000357846,58,0,1644.0,5871.98119240946,7,0,1,0,0.0
0,0.01789802,42,0,0.005922621,13000.0,7,0,0,0,0.0
0,0.04894608,85,0,0.007948409999999998,6667.0,4,0,0,0,0.0
0,0.037671162,67,0,0.025192802,5834.0,8,1,0,0,0.0
0,0.730436726,65,3,0.764030429,6966.0,12,0,1,1,0.0
0,0.00738321,79,0,52.71428571,27.0,7,0,1,0,1.0
0,0.614743247,50,0,0.164671288,4760.0,5,0,0,0,0.0
0,0.020846981,44,0,0.327334533,5000.0,8,0,1,0,1.0
0,0.330687775,73,0,0.19363564,6284.0,4,0,1,0,0.0
0,0.041839967,53,0,3479.0,7269.672554909459,8,0,2,0,0.0
0,0.353541693,46,0,0.295388147,9583.0,7,0,2,0,2.0
0,0.479918883,52,0,3616.0,6526.780828085526,12,0,1,0,0.0
0,0.9999999,23,0,133.0,3950.45012136861,2,0,0,0,0.0
0,0.019813186,78,0,0.011053622,4251.0,9,0,0,0,0.0
0,0.113610385,46,0,0.311377246,5677.0,7,0,3,0,1.0
0,0.05489817,64,0,7490.0,6876.792773503819,5,0,2,0,0.0
0,1.01266546,42,4,0.877890642,4626.0,10,0,1,1,2.0
0,0.075982067,52,0,0.820362965,3250.0,13,0,2,0,2.0
0,0.215407541,54,0,0.320585098,6562.0,8,0,2,0,0.0
0,0.017564597,49,0,0.00439912,5000.0,5,1,0,0,2.0
0,0.004403045,78,0,174.0,6264.8609738151,10,0,1,0,0.0
0,0.464988284,62,1,0.385185993,9166.0,6,0,2,0,0.0
0,0.0,65,0,1997.0,7400.632482044672,9,0,2,0,0.0
0,0.223007803,58,0,0.119635509,6803.0,6,0,0,0,1.0
0,0.40684771,61,1,2247.0,5741.0212652742475,6,0,1,0,0.0
0,0.017748235,63,0,0.194549194,5833.0,16,0,1,0,0.0
0,0.004718114,56,0,2.027072053,2400.0,16,0,3,0,1.0
0,0.498980378,58,1,3456.0,7924.472190585524,13,0,2,0,0.0
0,0.584302326,56,4,3145.0,8710.231753396802,19,1,2,0,0.0
0,0.078078179,64,0,3913.0,7269.672554909459,8,0,2,0,0.0
0,0.01774826,46,0,0.449859419,3200.0,10,0,2,0,0.0
0,0.099276029,51,0,0.606616979,5500.0,9,0,3,0,2.0
0,0.013680763,48,0,1819.0,5479.101411003821,4,0,1,0,0.0
0,0.909636295,27,0,218.0,3819.490194233397,1,0,0,0,0.0
0,0.019016877,39,0,0.219702424,8333.0,4,0,1,0,0.0
0,0.21525619,62,0,573.0,4867.169611315101,9,0,0,0,0.0
0,0.047650731,45,0,0.3515217,5552.0,13,0,1,0,3.0
0,0.002555272,59,0,0.048403591,8800.0,5,0,0,0,0.0
0,0.199866755,40,1,0.004497751,2000.0,1,0,0,0,0.0
0,0.151023182,50,0,0.148868599,15113.0,14,0,1,0,1.0
0,0.725056565,29,0,0.159277504,7916.0,7,0,0,0,1.0
0,0.001922635,80,0,0.100837277,2746.0,5,0,0,0,0.0
0,0.476602497,45,0,2489.0,5610.061338139034,5,0,1,0,0.0
0,0.021116335,54,0,0.099489478,8030.0,8,0,1,0,0.0
0,0.15650534300000002,45,0,922.0,5871.98119240946,7,0,1,0,0.0
0,0.0,51,0,0.211712618,9937.0,8,0,2,0,0.0
0,0.036048198,50,0,0.124139722,7700.0,4,0,1,0,3.0
0,0.040865355,57,0,0.095144679,12233.0,14,0,1,0,0.0
0,0.010554383,47,0,0.7007664109999999,3000.0,5,0,1,0,0.0
0,0.774621784,58,1,0.246394687,10539.0,9,0,1,0,1.0
0,0.9999999,44,1,0.150252525,2375.0,2,1,0,0,3.0
1,0.234341253,50,0,0.392521496,5000.0,13,0,2,0,1.0
0,0.0,72,0,0.0,5822.0,4,0,0,0,1.0
0,0.040889545,50,0,0.013678906,4166.0,9,0,0,0,1.0
0,0.034311013,58,1,0.28159401100000003,9083.0,13,0,2,0,3.0
0,0.059810631,71,0,0.013899048999999998,4100.0,5,0,0,0,0.0
0,0.334637539,62,2,0.37744902,2500.0,5,0,1,0,0.0
0,0.084073689,67,0,0.184135502,5962.0,10,0,1,0,0.0
0,0.880699702,57,0,0.407086296,17300.0,13,0,2,0,1.0
0,1.28452579,34,2,0.688362328,3333.0,8,1,2,1,1.0
0,0.054696287,64,0,0.200833513,13916.0,17,0,1,0,0.0
0,0.004268235,59,1,3897.0,5741.0212652742475,6,0,1,0,0.0
0,0.0,68,0,0.001325674,2262.0,5,0,0,0,0.0
0,0.918418839,32,0,0.364024553,3746.0,7,0,0,0,3.0
0,0.0,49,0,2011.0,6919.660609491165,15,0,1,0,0.0
0,0.481987147,61,0,0.454754525,10000.0,7,0,2,0,0.0
0,0.301552671,41,0,0.530911139,7100.0,10,0,2,0,1.0
0,0.117429706,40,0,0.068535227,5208.0,9,0,0,0,1.0
0,0.030026477000000006,68,1,0.622468441,11010.0,15,0,5,0,0.0
0,0.06948461,38,0,0.340063455,10400.0,8,0,1,0,2.0
0,0.356016614,57,0,0.624100388,10837.0,8,0,1,0,0.0
0,0.595049999,59,1,0.40227227,9945.0,15,0,2,0,0.0
0,0.001532715,61,0,0.104431329,9996.0,13,0,1,0,0.0
0,0.6449919,30,0,0.212796344,3500.0,7,0,0,0,0.0
0,0.232104896,57,2,0.5169560999999999,13416.0,12,0,5,1,0.0
0,0.052502926,46,0,0.90554981,2900.0,16,0,2,0,1.0
0,0.676804952,26,0,0.517661389,820.0,5,0,0,0,0.0
0,0.609884037,40,0,0.740229049,5500.0,16,0,2,0,0.0
0,0.130925773,24,0,0.722875817,764.0,5,0,0,0,0.0
0,0.090590941,39,0,0.050396899,5416.0,5,0,0,0,0.0
0,0.0,26,0,0.0,1.0,3,0,0,0,0.0
0,0.0,54,0,0.32758215,12750.0,11,0,1,0,2.0
0,0.274551857,57,0,0.564585115,4675.0,15,0,1,0,2.0
0,0.06828435599999999,38,0,0.203430635,6645.0,17,0,1,0,2.0
0,0.004418502,53,0,244.0,4827.89832003007,4,0,0,0,1.0
0,0.05805356900000001,51,0,0.612320633,4041.0,13,0,2,0,1.0
0,0.0,42,0,1539.0,5610.061338139034,5,0,1,0,0.0
0,0.0,63,0,0.759373588,6640.0,15,0,3,0,0.0
0,0.03854173,61,0,0.180597579,5287.0,10,0,0,0,1.0
0,0.0,62,3,1.144131672,6500.0,8,0,2,0,0.0
0,0.540730408,51,0,0.662186527,6100.0,11,0,1,0,0.0
0,0.8819321590000001,33,0,0.937059759,4400.0,8,0,2,0,0.0
1,0.012438832,81,0,0.103589641,10000.0,14,0,0,1,0.0
0,0.0,50,0,1938.0,6002.941119544674,8,0,1,0,0.0
0,0.464992712,63,1,4508.0,8186.39204485595,15,0,2,0,0.0
1,0.132431735,34,0,3866.0,8147.120753570919,10,0,2,0,1.0
0,0.312247294,42,0,0.343248268,5916.0,4,0,1,0,0.0
0,0.06690157599999999,42,0,42.0,3950.45012136861,2,0,0,0,0.0
0,0.543909182,64,0,0.117788221,10000.0,12,0,0,0,0.0
1,0.9999999,40,0,0.03630363,4544.0,1,1,0,0,2.0
0,0.0,60,0,0.685428722,1900.0,7,0,1,0,0.0
0,0.000975286,55,0,0.122441931,11580.0,15,0,1,0,3.0
0,0.792480163,62,0,0.450925691,11828.0,14,0,2,0,2.0
0,0.011124826,82,0,0.0047984640000000005,4167.0,8,0,0,0,1.0
0,0.340277555,29,0,0.458352026,6686.0,7,0,1,0,0.0
1,0.9999999,32,1,0.0,3819.490194233397,1,0,0,0,0.0
0,0.06643764200000002,64,0,0.121219695,4000.0,6,0,0,0,0.0
0,0.645225796,44,0,0.514658532,5900.0,4,0,2,0,1.0
0,0.052002534,66,0,0.327892957,6800.0,19,0,2,0,0.0
0,0.091212088,55,0,0.277111268,4250.0,8,0,2,0,2.0
1,0.342050336,56,2,0.470570525,6642.0,20,0,1,0,1.0
0,0.142397581,59,1,0.37332281,3800.0,5,0,1,0,0.0
0,0.9999999,46,2,0.890659169,3200.0,6,0,2,0,0.0
0,0.0,30,0,3231.0,5348.141483868609,3,0,1,0,0.0
1,0.263669155,43,0,0.356127679,8583.0,7,0,3,0,0.0
0,0.010064702,63,0,0.225618632,15800.0,11,0,2,1,1.0
1,0.528610354,33,1,0.20941487,4545.0,3,1,0,3,4.0
0,0.029289262000000007,64,0,0.096707464,5800.0,17,0,0,0,0.0
0,0.29754729,55,0,0.292233436,4557.0,15,0,1,1,1.0
0,0.7066293370000001,33,0,0.400401909,3980.0,2,0,1,0,2.0
0,0.17570607300000002,45,0,0.383397313,4167.0,8,0,1,0,0.0
0,0.387222947,72,0,0.630971993,1213.0,7,0,0,0,0.0
0,0.003507145,62,0,0.002687515,4092.0,9,0,0,0,0.0
0,0.326166822,38,0,0.395368371,8333.0,8,0,1,0,1.0
0,0.48131116,67,0,0.286718201,1422.0,3,1,1,0,0.0
0,0.022238524,56,0,0.052685597,5845.0,2,0,0,0,0.0
0,0.07101957099999999,42,0,0.269005848,5300.0,8,0,0,0,2.0
0,0.016953817,40,0,0.534900944,5400.0,12,0,2,0,2.0
0,0.050169215,59,0,0.7115721070000001,4000.0,14,0,1,0,1.0
0,0.143956292,68,0,1071.0,5610.061338139034,5,0,1,0,0.0
0,0.07829454099999998,81,2,0.200959808,5000.0,7,0,1,0,0.0
0,0.016482531,71,0,0.155364697,7800.0,7,0,2,0,0.0
0,0.0,69,0,0.199200089,9000.0,5,0,1,0,0.0
0,0.9999999,44,0,114.0,3819.490194233397,1,2,0,0,0.0
0,0.737763112,37,0,0.232691827,4000.0,6,0,0,0,0.0
0,0.26334176600000003,56,0,4710.0,7400.632482044672,9,0,2,0,0.0
0,0.142888859,69,0,4685.0,8274.484136003819,6,0,3,0,0.0
0,0.606744666,37,0,0.685762712,8849.0,12,0,2,0,1.0
0,0.787410629,46,1,0.508108108,2959.0,6,0,0,0,0.0
0,0.099304019,43,0,2285.0,5741.0212652742475,6,0,1,0,0.0
0,0.598160736,27,0,0.305446378,1780.0,7,0,0,0,1.0
0,0.039310149,72,0,0.0039994670000000005,7500.0,7,0,0,0,0.0
0,0.3618009170000001,61,0,0.109652322,12338.0,18,0,0,0,0.0
0,0.248750052,38,0,0.134027621,8833.0,9,0,0,0,0.0
0,0.296727911,58,0,0.266981349,8685.0,21,0,1,0,1.0
0,0.7911374609999998,38,0,2.8257339160000003,1600.0,10,0,2,0,2.0
1,0.618335726,36,1,0.197819528,29167.0,11,0,2,0,3.0
0,0.041326427,55,0,0.407602725,9101.0,11,0,2,0,1.0
0,0.581242416,63,0,2858.0,6831.568518343297,24,0,0,0,0.0
0,0.011066421000000002,55,0,1007.0,0.0,9,0,2,0,0.0
0,0.971233591,59,0,0.545566178,11400.0,17,0,2,0,0.0
0,0.065205178,49,0,0.030132193,5143.0,8,0,0,0,0.0
0,0.812347155,28,0,1.28314457,1500.0,6,0,1,0,2.0
0,0.038545138,25,1,0.028973679,4900.0,4,0,0,0,1.0
0,0.085636824,67,0,1097.0,6133.901046679886,9,0,1,0,0.0
0,0.014065874,62,0,0.00499875,4000.0,6,0,0,0,1.0
0,0.01752735,40,0,0.141161774,1600.0,5,0,0,0,1.0
0,0.018219691,75,0,0.31089636800000003,3000.0,19,0,1,0,0.0
0,0.019056005,70,0,920.0,5871.98119240946,7,0,1,0,0.0
0,1.030344987,43,2,0.397313391,7220.0,8,0,1,1,2.0
0,0.676406866,52,0,0.312737453,5000.0,3,0,1,0,1.0
0,0.142785133,60,0,0.15426568,5133.0,8,0,1,0,1.0
0,0.566750249,60,2,3263.0,8055.432117720737,14,2,2,0,0.0
0,0.000314317,46,0,0.263992196,8200.0,8,0,2,0,1.0
1,1.006797695,31,0,992.0,4605.249757044675,7,0,0,0,0.0
0,0.362894458,52,0,0.414930845,6000.0,6,0,1,0,0.0
0,1.03240262,36,1,0.489727078,3260.0,9,0,1,0,0.0
1,0.610335593,44,3,0.119750618,8500.0,11,0,0,0,1.0
0,0.005205169,72,0,73.5,1.0,4,0,0,0,0.0
0,0.09767179,63,0,0.3890186920000001,3423.0,8,0,2,0,0.0
0,0.99660068,50,0,0.557840617,3500.0,5,0,1,0,2.0
0,0.0,28,0,0.0,2000.0,2,0,0,0,0.0
0,0.009819807,33,0,933.0,6657.740755220739,13,0,1,0,0.0
0,0.187594987,41,0,0.330927263,1800.0,10,0,0,0,1.0
0,0.5325116870000001,48,0,0.702923799,6600.0,7,0,2,0,1.0
0,0.006856163,37,0,451.0,4605.249757044675,7,0,0,0,0.0
0,0.7663817659999999,35,0,0.08797654,5114.0,4,2,0,0,0.0
0,0.009483718,62,0,0.060716898,4100.0,5,0,0,0,0.0
0,0.491415076,59,0,0.538665981,11663.0,12,0,2,0,0.0
0,0.295705824,52,0,0.508922323,5715.0,18,0,2,0,1.0
0,0.17540351,50,0,0.493430109,7990.0,6,0,2,0,3.0
0,0.079526227,35,0,0.76801721,2788.0,5,0,2,0,0.0
0,0.747851247,62,0,0.49762334,6100.0,8,0,1,0,1.0
0,0.045297735,60,0,0.056156077,3792.0,2,0,0,0,0.0
0,0.309773908,58,0,0.7877148309999998,6283.0,6,0,1,0,1.0
0,0.016699557,67,0,1356.0,5610.061338139034,5,0,1,0,0.0
0,0.020942606,77,0,0.012383901,1291.0,10,0,0,0,0.0
0,0.005079556,82,0,0.00215208,4181.0,5,0,0,0,0.0
0,0.038814653,37,0,0.473743775,4417.0,6,0,2,0,0.0
0,0.010906892,83,0,14.0,4081.410048503823,3,0,0,0,0.0
0,0.017346718,57,0,0.137345394,5416.0,13,0,1,0,1.0
1,0.327345309,37,0,0.156516997,5500.0,7,0,0,0,3.0
0,1.004999,41,0,720.5,1.0,3,0,0,3,0.0
0,0.8956030259999997,46,0,1.063940844,2298.0,9,0,1,0,0.0
0,0.0,69,0,0.344399581,6686.0,9,0,2,0,0.0
0,0.440682808,41,2,0.412557339,6975.0,12,0,2,0,1.0
0,1.114039073,39,1,917.0,4343.329902774249,5,0,0,1,0.0
0,0.102985812,45,0,2431.0,0.0,6,0,0,0,0.0
0,0.8801278640000002,49,0,0.470003315,6033.0,8,0,1,0,0.0
0,0.478001669,30,0,0.07065320900000001,5250.0,4,0,0,0,0.0
0,0.236611138,48,0,0.267403104,10500.0,9,0,2,0,1.0
0,0.657736905,32,0,0.139853395,5183.0,3,0,0,0,2.0
0,0.261046874,49,0,0.722403532,5208.0,12,0,1,0,0.0
0,0.043973376,65,0,1984.0,6264.8609738151,10,0,1,0,0.0
0,0.2191992,28,0,0.385352113,1774.0,5,0,0,0,0.0
0,0.684386312,38,0,0.50656071,5410.0,6,0,0,0,0.0
0,0.031070689,35,1,0.28771022,3864.0,10,0,2,0,0.0
0,0.023119357000000004,49,0,0.279512567,3938.0,5,0,1,0,0.0
0,0.239958628,54,2,0.029987505,2400.0,3,0,0,0,1.0
0,0.014298762,75,0,0.003694849,4600.0,12,0,0,0,0.0
1,0.0,29,1,0.112221717,2200.0,5,0,0,0,0.0
0,0.000212115,55,0,0.0,5000.0,5,0,0,0,1.0
0,0.538951764,24,0,0.03475363,4200.0,3,0,0,0,0.0
0,0.071383799,56,1,0.052921142,11450.0,5,0,1,0,1.0
0,0.204511442,71,0,0.357528494,3333.0,11,0,1,0,0.0
0,0.169473558,50,0,0.26184763,16669.0,14,0,1,0,2.0
0,0.0,59,0,6186.0,9322.163553085522,14,0,3,0,0.0
0,0.548377173,53,1,0.027998018,4035.0,8,0,0,0,2.0
0,0.05795862,46,0,0.382934201,4300.0,10,0,1,0,1.0
0,0.869726129,59,0,286.0,4605.249757044675,7,1,0,1,0.0
0,0.034881669,66,0,0.410739789,3500.0,6,0,1,0,0.0
0,0.595842739,43,0,0.489377656,4000.0,11,0,0,0,0.0
0,0.099196423,66,0,1836.0,10337.764768286825,27,0,1,0,3.0
0,0.000196624,52,0,0.0,4081.410048503823,3,0,0,0,0.0
0,0.090522114,67,0,0.225216646,10500.0,19,0,2,0,0.0
0,0.01744619,49,0,0.16320181,7070.0,10,0,1,0,1.0
0,0.687385157,56,0,0.951080164,5600.0,9,0,3,0,0.0
0,0.023359844,63,0,130.0,6307.7288098024455,20,0,0,0,0.0
0,0.26113420800000003,45,0,0.125543723,6666.0,8,0,0,0,2.0
0,0.0,33,0,0.097067398,5830.0,4,0,0,0,0.0
0,0.043789842,85,0,31.0,4081.410048503823,3,0,0,0,0.0
0,0.0,66,0,0.0,2667.0,2,0,0,0,0.0
0,0.634175692,62,0,7019.0,14431.95713053201,24,0,6,0,0.0
0,0.35664335700000005,47,0,0.197121152,2500.0,2,0,0,0,0.0
0,0.530389663,58,0,0.53974298,2100.0,7,0,0,0,0.0
0,0.459708058,63,0,0.019423022,3500.0,1,0,0,0,0.0
0,0.778386028,60,0,0.381737346,14619.0,21,0,3,0,1.0
0,0.654162997,47,0,0.561741314,7166.0,5,0,2,0,0.0
0,0.6603510429999999,43,0,0.5597892179999999,7400.0,7,0,2,0,2.0
0,0.488969179,46,0,0.259880055,13005.0,14,0,1,0,1.0
0,0.034465672999999995,60,0,0.044154402,3600.0,14,0,0,0,0.0
0,0.278047581,43,0,0.5022790770000001,6800.0,13,0,1,0,1.0
0,0.013666016,78,0,0.001738752,4600.0,2,0,0,0,0.0
0,0.276380445,68,0,0.542292883,8050.0,8,0,2,0,0.0
0,0.182006205,59,0,0.098152075,3300.0,4,0,0,0,0.0
1,0.9999999,57,1,0.038568257,3603.0,3,0,0,0,1.0
1,0.7253383879999998,72,0,0.563393973,7200.0,12,0,2,0,0.0
0,0.645281232,43,0,0.355028426,5100.0,7,0,0,0,1.0
0,0.355575387,43,0,0.967129109,8000.0,10,0,2,0,2.0
0,0.015146925,52,3,0.000383436,2607.0,4,0,0,0,0.0
0,0.02139383,51,0,0.379217997,5600.0,12,0,2,0,1.0
0,0.13277857699999998,59,1,0.247119322,10500.0,16,0,1,0,0.0
0,0.438179776,39,0,0.152596185,40000.0,11,0,4,0,0.0
0,0.046362793,37,0,0.398032539,18500.0,11,0,2,0,0.0
0,0.178475546,42,0,0.25133689800000003,4300.0,11,0,0,0,0.0
0,0.88388676,38,0,0.41309324,6552.0,7,0,2,0,2.0
0,0.044141281,62,0,1242.0,6002.941119544674,8,0,1,0,0.0
0,0.059496281,58,0,28.0,3819.490194233397,1,0,0,0,0.0
0,0.517424615,47,0,0.629422719,2684.0,9,0,1,0,0.0
0,0.794664652,33,1,0.367516849,7566.0,18,0,1,0,0.0
0,0.760662295,53,0,0.220168443,13416.0,12,0,4,0,0.0
0,0.00359964,50,0,0.278267079,4200.0,2,0,1,0,2.0
0,0.379331033,39,0,2296.0,5348.141483868609,3,0,1,0,0.0
0,0.07164029900000002,58,0,0.271403465,3982.0,9,0,1,0,0.0
0,0.364642235,37,1,1276.0,7630.474134434696,16,0,0,1,3.0
0,0.028395788,63,1,2197.0,8972.151607667229,21,0,2,0,0.0
0,0.9999999,56,0,75.0,3688.5302670981837,0,1,0,0,0.0
0,0.001297677,57,0,0.079968013,2500.0,5,0,0,0,0.0
0,0.642383723,52,0,0.42289606,6166.0,10,0,1,0,2.0
0,0.013889811,63,0,0.232038398,13333.0,11,0,1,0,3.0
0,0.12824076,48,0,0.24835033,5000.0,8,0,1,0,2.0
0,0.043594985,54,0,0.7710327099999998,7000.0,15,0,2,0,0.0
0,0.975024442,41,3,0.974304069,1400.0,8,0,1,1,0.0
0,0.446043165,38,0,0.129646985,3200.0,4,0,0,0,1.0
0,0.02043092,63,0,0.156695606,19004.0,7,0,2,0,1.0
1,0.7959588479999998,48,1,0.08305879599999999,25800.0,9,2,1,0,1.0
1,0.9999999,27,98,0.0,3688.5302670981837,0,98,0,98,0.0
0,0.787294284,63,1,0.163532196,8028.0,13,0,1,0,0.0
0,0.70651862,45,0,0.978609626,2617.0,15,0,1,0,0.0
0,0.157115281,81,1,0.124025829,4490.0,12,0,0,0,0.0
0,0.056773468,81,0,1319.0,5479.101411003821,4,0,1,0,0.0
0,0.01356339,73,0,0.001759859,12500.0,6,0,0,0,1.0
0,0.043468684,57,0,0.9220804520000002,10266.0,22,0,5,0,2.0
0,0.023268748,56,2,0.482088309,3600.0,12,0,3,0,2.0
0,0.222539929,53,0,0.483476812,3600.0,5,0,1,0,1.0
0,0.010818081,70,0,0.11746737,3600.0,5,0,0,0,0.0
0,0.455699738,45,0,0.486102779,5000.0,9,0,3,0,2.0
0,0.491642458,41,0,2847.0,0.0,11,0,1,1,2.0
0,0.101989967,38,0,672.0,5705.346518691531,6,0,0,0,2.0
0,0.947787329,49,0,4574.0,6395.8209009503125,11,0,1,0,0.0
0,0.029189519,73,0,0.551935066,8500.0,12,0,3,0,1.0
0,0.052924791,38,0,0.070281733,3300.0,10,0,0,0,2.0
1,0.612599337,51,0,0.521018931,7183.0,14,0,3,0,2.0
0,0.050114053,46,0,0.403433476,698.0,10,0,0,0,2.0
0,0.0,32,0,4255.0,7793.512263450311,12,0,2,0,0.0
0,0.878671775,38,1,0.17505892399999998,4666.0,4,2,0,5,0.0
0,0.527246734,42,0,0.261062784,10575.0,6,0,0,0,3.0
0,0.0,33,0,0.054868141,8000.0,5,0,0,0,0.0
1,0.396461935,59,0,0.8278795809999998,4583.0,16,0,0,1,1.0
0,0.018628903,77,0,0.288713911,8000.0,15,0,2,0,1.0
0,0.788853347,51,1,0.374971455,4378.0,6,0,0,0,0.0
0,0.8175392459999998,56,0,0.57002149,5583.0,10,0,2,0,0.0
0,0.029313284,59,0,0.193300419,16000.0,27,0,2,0,1.0
0,0.423106419,66,0,0.404249292,10589.0,14,0,2,0,0.0
0,0.039285313,62,0,0.17820882,6598.0,8,0,1,0,1.0
0,0.0008643689999999998,41,0,0.000121936,8200.0,4,0,0,0,2.0
0,0.07285967900000001,51,1,0.060911381,4366.0,6,0,0,0,3.0
1,1.078986836,52,5,0.574371746,4416.0,11,0,1,3,0.0
0,0.030705017,63,0,0.006266249000000001,15000.0,8,0,0,0,0.0
0,0.314611179,54,0,0.388048956,12500.0,16,0,2,0,1.0
0,0.188544494,88,0,0.168776371,236.0,4,0,0,0,0.0
0,0.297802094,61,0,0.517096265,1900.0,13,0,1,0,0.0
0,0.227352028,43,0,0.044547773,13333.0,5,0,0,0,1.0
0,0.964711072,24,0,0.184915947,2200.0,6,0,0,0,1.0
0,0.09927047100000001,43,0,0.557408109,7916.0,9,0,2,0,2.0
